Sheet,State_Territory,Total_Transactions,Unprocessed_Transactions,Z_Total_Nonmatches,Total_Matches,X_Single_Match_Alive,Y_Single_Match_Deceased,V_Multiple_Match_Alive,T_Multiple_Match_Deceased,W_Multiple_Match_Mixed,PercentNonMatch,PercentMatchDeceased,Year,Date,DayOfYear,ISOyear,ISOweek
2021-10-02,Hawaii,13,0,0,13,13,0,0,0,0,0,0,2021,2021-10-02,275,2021,39
2021-10-02,Idaho,442,0,135,307,307,0,0,0,0,30.543,0,2021,2021-10-02,275,2021,39
2021-10-02,Illinois,13351,0,1961,11390,11259,130,0,0,1,14.688,1.141,2021,2021-10-02,275,2021,39
2021-10-02,Indiana,3480,0,292,3188,3154,34,0,0,0,8.391,1.066,2021,2021-10-02,275,2021,39
2021-10-02,Iowa,604,0,139,465,464,1,0,0,0,23.013,0.215,2021,2021-10-02,275,2021,39
2021-10-02,Kansas,138,0,27,111,95,16,0,0,0,19.565,14.414,2021,2021-10-02,275,2021,39
2021-10-02,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Louisiana,169,0,23,146,146,0,0,0,0,13.609,0,2021,2021-10-02,275,2021,39
2021-10-02,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Maryland,125,0,24,101,101,0,0,0,0,19.2,0,2021,2021-10-02,275,2021,39
2021-10-02,Massachusetts,267,0,57,210,210,0,0,0,0,21.348,0,2021,2021-10-02,275,2021,39
2021-10-02,Michigan,91,0,15,76,76,0,0,0,0,16.484,0,2021,2021-10-02,275,2021,39
2021-10-02,Minnesota,766,0,58,708,708,0,0,0,0,7.572,0,2021,2021-10-02,275,2021,39
2021-10-02,Mississippi,8,0,0,8,8,0,0,0,0,0,0,2021,2021-10-02,275,2021,39
2021-10-02,Missouri,3770,0,840,2930,2813,117,0,0,0,22.281,3.993,2021,2021-10-02,275,2021,39
2021-10-02,Montana,1454,0,382,1072,1072,0,0,0,0,26.272,0,2021,2021-10-02,275,2021,39
2021-10-02,Nebraska,41,0,4,37,36,1,0,0,0,9.756,2.703,2021,2021-10-02,275,2021,39
2021-10-02,Nevada,417,0,197,220,220,0,0,0,0,47.242,0,2021,2021-10-02,275,2021,39
2021-10-02,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,New Jersey,8660,0,1818,6842,6748,93,1,0,0,20.993,1.359,2021,2021-10-02,275,2021,39
2021-10-02,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,New York,1340,0,603,737,736,1,0,0,0,45,0.136,2021,2021-10-02,275,2021,39
2021-10-02,North Carolina,1500,0,371,1129,1128,1,0,0,0,24.733,0.089,2021,2021-10-02,275,2021,39
2021-10-02,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Ohio,869,0,342,527,527,0,0,0,0,39.356,0,2021,2021-10-02,275,2021,39
2021-10-02,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Oregon,670,0,143,527,449,78,0,0,0,21.343,14.801,2021,2021-10-02,275,2021,39
2021-10-02,Pennsylvania,19228,0,1040,18188,18183,0,4,0,1,5.409,0,2021,2021-10-02,275,2021,39
2021-10-02,Rhode Island,929,0,85,844,814,30,0,0,0,9.15,3.555,2021,2021-10-02,275,2021,39
2021-10-02,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,South Dakota,113,0,15,98,98,0,0,0,0,13.274,0,2021,2021-10-02,275,2021,39
2021-10-02,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Texas,26399,0,593,25806,25804,0,2,0,0,2.246,0,2021,2021-10-02,275,2021,39
2021-10-02,Utah,71,0,25,46,46,0,0,0,0,35.211,0,2021,2021-10-02,275,2021,39
2021-10-02,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Washington,629,0,120,509,509,0,0,0,0,19.078,0,2021,2021-10-02,275,2021,39
2021-10-02,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-10-02,275,2021,39
2021-10-02,Wisconsin,112,0,11,101,101,0,0,0,0,9.821,0,2021,2021-10-02,275,2021,39
2021-10-02,Wyoming,198,0,88,110,105,5,0,0,0,44.444,4.545,2021,2021-10-02,275,2021,39
2021-10-02,Total,97345,0,13964,83381,82732,640,7,0,2,14.345,0.768,2021,2021-10-02,275,2021,39
2021-09-25,Alabama,964,0,166,798,592,206,0,0,0,17.22,25.815,2021,2021-09-25,268,2021,38
2021-09-25,Alaska,82,0,55,27,24,3,0,0,0,67.073,11.111,2021,2021-09-25,268,2021,38
2021-09-25,Arizona,633,0,135,498,487,11,0,0,0,21.327,2.209,2021,2021-09-25,268,2021,38
2021-09-25,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,California,5630,0,1715,3915,3902,13,0,0,0,30.462,0.332,2021,2021-09-25,268,2021,38
2021-09-25,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Connecticut,58,0,19,39,39,0,0,0,0,32.759,0,2021,2021-09-25,268,2021,38
2021-09-25,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Florida,963,0,290,673,673,0,0,0,0,30.114,0,2021,2021-09-25,268,2021,38
2021-09-25,Georgia,935,0,412,523,523,0,0,0,0,44.064,0,2021,2021-09-25,268,2021,38
2021-09-25,Hawaii,65,0,7,58,57,0,1,0,0,10.769,0,2021,2021-09-25,268,2021,38
2021-09-25,Idaho,278,0,96,182,182,0,0,0,0,34.532,0,2021,2021-09-25,268,2021,38
2021-09-25,Illinois,13122,0,1811,11311,11270,39,0,0,2,13.801,0.345,2021,2021-09-25,268,2021,38
2021-09-25,Indiana,2426,0,230,2196,2156,39,1,0,0,9.481,1.776,2021,2021-09-25,268,2021,38
2021-09-25,Iowa,285,0,60,225,225,0,0,0,0,21.053,0,2021,2021-09-25,268,2021,38
2021-09-25,Kansas,85,0,16,69,56,13,0,0,0,18.824,18.841,2021,2021-09-25,268,2021,38
2021-09-25,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Louisiana,139,0,32,107,107,0,0,0,0,23.022,0,2021,2021-09-25,268,2021,38
2021-09-25,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Maryland,104,0,22,82,82,0,0,0,0,21.154,0,2021,2021-09-25,268,2021,38
2021-09-25,Massachusetts,115,0,40,75,73,2,0,0,0,34.783,2.667,2021,2021-09-25,268,2021,38
2021-09-25,Michigan,29,0,4,25,25,0,0,0,0,13.793,0,2021,2021-09-25,268,2021,38
2021-09-25,Minnesota,552,0,191,361,361,0,0,0,0,34.601,0,2021,2021-09-25,268,2021,38
2021-09-25,Mississippi,17,0,0,17,17,0,0,0,0,0,0,2021,2021-09-25,268,2021,38
2021-09-25,Missouri,2689,0,549,2140,1899,241,0,0,0,20.417,11.262,2021,2021-09-25,268,2021,38
2021-09-25,Montana,1356,0,462,894,893,1,0,0,0,34.071,0.112,2021,2021-09-25,268,2021,38
2021-09-25,Nebraska,58,0,24,34,34,0,0,0,0,41.379,0,2021,2021-09-25,268,2021,38
2021-09-25,Nevada,322,0,157,165,165,0,0,0,0,48.758,0,2021,2021-09-25,268,2021,38
2021-09-25,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,New Jersey,4300,0,776,3524,3436,88,0,0,0,18.047,2.497,2021,2021-09-25,268,2021,38
2021-09-25,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,New York,757,0,318,439,439,0,0,0,0,42.008,0,2021,2021-09-25,268,2021,38
2021-09-25,North Carolina,789,0,184,605,605,0,0,0,0,23.321,0,2021,2021-09-25,268,2021,38
2021-09-25,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Ohio,457,0,207,250,250,0,0,0,0,45.295,0,2021,2021-09-25,268,2021,38
2021-09-25,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Oregon,915,0,156,759,734,25,0,0,0,17.049,3.294,2021,2021-09-25,268,2021,38
2021-09-25,Pennsylvania,39865,0,1459,38406,38396,3,6,0,1,3.66,0.008,2021,2021-09-25,268,2021,38
2021-09-25,Rhode Island,1117,0,53,1064,1055,9,0,0,0,4.745,0.846,2021,2021-09-25,268,2021,38
2021-09-25,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,South Dakota,126,0,36,90,90,0,0,0,0,28.571,0,2021,2021-09-25,268,2021,38
2021-09-25,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Texas,22127,0,1804,20323,20322,1,0,0,0,8.153,0.005,2021,2021-09-25,268,2021,38
2021-09-25,Utah,102,0,27,75,75,0,0,0,0,26.471,0,2021,2021-09-25,268,2021,38
2021-09-25,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Washington,829,0,148,681,681,0,0,0,0,17.853,0,2021,2021-09-25,268,2021,38
2021-09-25,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-25,268,2021,38
2021-09-25,Wisconsin,76,0,19,57,57,0,0,0,0,25,0,2021,2021-09-25,268,2021,38
2021-09-25,Wyoming,214,0,135,79,79,0,0,0,0,63.084,0,2021,2021-09-25,268,2021,38
2021-09-25,Total,102581,0,11815,90766,90061,694,8,0,3,11.518,0.765,2021,2021-09-25,268,2021,38
2021-09-18,Alabama,740,0,105,635,557,78,0,0,0,14.189,12.283,2021,2021-09-18,261,2021,37
2021-09-18,Alaska,41,0,10,31,21,10,0,0,0,24.39,32.258,2021,2021-09-18,261,2021,37
2021-09-18,Arizona,308,0,92,216,215,1,0,0,0,29.87,0.463,2021,2021-09-18,261,2021,37
2021-09-18,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,California,17157,0,8117,9040,9011,28,1,0,0,47.31,0.31,2021,2021-09-18,261,2021,37
2021-09-18,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Connecticut,79,0,9,70,70,0,0,0,0,11.392,0,2021,2021-09-18,261,2021,37
2021-09-18,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Florida,974,0,309,665,665,0,0,0,0,31.725,0,2021,2021-09-18,261,2021,37
2021-09-18,Georgia,878,0,327,551,551,0,0,0,0,37.244,0,2021,2021-09-18,261,2021,37
2021-09-18,Hawaii,10,0,2,8,8,0,0,0,0,20,0,2021,2021-09-18,261,2021,37
2021-09-18,Idaho,212,0,53,159,159,0,0,0,0,25,0,2021,2021-09-18,261,2021,37
2021-09-18,Illinois,14170,0,1634,12536,12487,46,2,0,1,11.531,0.367,2021,2021-09-18,261,2021,37
2021-09-18,Indiana,2389,0,203,2186,2158,27,1,0,0,8.497,1.235,2021,2021-09-18,261,2021,37
2021-09-18,Iowa,205,0,45,160,159,1,0,0,0,21.951,0.625,2021,2021-09-18,261,2021,37
2021-09-18,Kansas,92,0,15,77,65,12,0,0,0,16.304,15.584,2021,2021-09-18,261,2021,37
2021-09-18,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Louisiana,96,0,17,79,79,0,0,0,0,17.708,0,2021,2021-09-18,261,2021,37
2021-09-18,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Maryland,170,0,27,143,143,0,0,0,0,15.882,0,2021,2021-09-18,261,2021,37
2021-09-18,Massachusetts,83,0,33,50,50,0,0,0,0,39.759,0,2021,2021-09-18,261,2021,37
2021-09-18,Michigan,11,0,2,9,9,0,0,0,0,18.182,0,2021,2021-09-18,261,2021,37
2021-09-18,Minnesota,385,0,95,290,290,0,0,0,0,24.675,0,2021,2021-09-18,261,2021,37
2021-09-18,Mississippi,99,0,25,74,58,16,0,0,0,25.253,21.622,2021,2021-09-18,261,2021,37
2021-09-18,Missouri,2944,0,623,2321,2131,190,0,0,0,21.162,8.186,2021,2021-09-18,261,2021,37
2021-09-18,Montana,922,0,378,544,544,0,0,0,0,40.998,0,2021,2021-09-18,261,2021,37
2021-09-18,Nebraska,52,0,25,27,27,0,0,0,0,48.077,0,2021,2021-09-18,261,2021,37
2021-09-18,Nevada,276,0,130,146,146,0,0,0,0,47.101,0,2021,2021-09-18,261,2021,37
2021-09-18,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,New Jersey,3334,0,546,2788,2691,97,0,0,0,16.377,3.479,2021,2021-09-18,261,2021,37
2021-09-18,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,New York,1079,0,590,489,486,1,2,0,0,54.68,0.204,2021,2021-09-18,261,2021,37
2021-09-18,North Carolina,722,0,218,504,504,0,0,0,0,30.194,0,2021,2021-09-18,261,2021,37
2021-09-18,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Ohio,337,0,133,204,204,0,0,0,0,39.466,0,2021,2021-09-18,261,2021,37
2021-09-18,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Oregon,748,0,167,581,486,95,0,0,0,22.326,16.351,2021,2021-09-18,261,2021,37
2021-09-18,Pennsylvania,6789,0,375,6414,6413,1,0,0,0,5.524,0.016,2021,2021-09-18,261,2021,37
2021-09-18,Rhode Island,1052,0,26,1026,1017,9,0,0,0,2.471,0.877,2021,2021-09-18,261,2021,37
2021-09-18,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,South Dakota,115,0,23,92,92,0,0,0,0,20,0,2021,2021-09-18,261,2021,37
2021-09-18,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Texas,25031,0,265,24766,24766,0,0,0,0,1.059,0,2021,2021-09-18,261,2021,37
2021-09-18,Utah,133,0,55,78,74,4,0,0,0,41.353,5.128,2021,2021-09-18,261,2021,37
2021-09-18,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Washington,818,0,124,694,694,0,0,0,0,15.159,0,2021,2021-09-18,261,2021,37
2021-09-18,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-18,261,2021,37
2021-09-18,Wisconsin,143,0,29,114,114,0,0,0,0,20.28,0,2021,2021-09-18,261,2021,37
2021-09-18,Wyoming,340,0,115,225,207,18,0,0,0,33.824,8,2021,2021-09-18,261,2021,37
2021-09-18,Total,82934,0,14942,67992,67351,634,6,0,1,18.017,0.932,2021,2021-09-18,261,2021,37
2021-09-11,Alabama,475,0,53,422,362,60,0,0,0,11.158,14.218,2021,2021-09-11,254,2021,36
2021-09-11,Alaska,41,0,8,33,31,2,0,0,0,19.512,6.061,2021,2021-09-11,254,2021,36
2021-09-11,Arizona,226,0,82,144,132,11,0,0,1,36.283,7.639,2021,2021-09-11,254,2021,36
2021-09-11,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,California,9053,0,3751,5302,5296,6,0,0,0,41.434,0.113,2021,2021-09-11,254,2021,36
2021-09-11,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Connecticut,105,0,30,75,75,0,0,0,0,28.571,0,2021,2021-09-11,254,2021,36
2021-09-11,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Florida,676,0,186,490,490,0,0,0,0,27.515,0,2021,2021-09-11,254,2021,36
2021-09-11,Georgia,431,0,169,262,262,0,0,0,0,39.211,0,2021,2021-09-11,254,2021,36
2021-09-11,Hawaii,47,0,5,42,42,0,0,0,0,10.638,0,2021,2021-09-11,254,2021,36
2021-09-11,Idaho,227,0,86,141,141,0,0,0,0,37.885,0,2021,2021-09-11,254,2021,36
2021-09-11,Illinois,13956,0,2048,11908,11833,75,0,0,0,14.675,0.63,2021,2021-09-11,254,2021,36
2021-09-11,Indiana,2028,0,159,1869,1836,33,0,0,0,7.84,1.766,2021,2021-09-11,254,2021,36
2021-09-11,Iowa,349,0,87,262,249,13,0,0,0,24.928,4.962,2021,2021-09-11,254,2021,36
2021-09-11,Kansas,85,0,17,68,55,13,0,0,0,20,19.118,2021,2021-09-11,254,2021,36
2021-09-11,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Louisiana,70,0,4,66,66,0,0,0,0,5.714,0,2021,2021-09-11,254,2021,36
2021-09-11,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Maryland,135,0,22,113,113,0,0,0,0,16.296,0,2021,2021-09-11,254,2021,36
2021-09-11,Massachusetts,42,0,16,26,26,0,0,0,0,38.095,0,2021,2021-09-11,254,2021,36
2021-09-11,Michigan,10,0,0,10,10,0,0,0,0,0,0,2021,2021-09-11,254,2021,36
2021-09-11,Minnesota,166,0,32,134,134,0,0,0,0,19.277,0,2021,2021-09-11,254,2021,36
2021-09-11,Mississippi,25,0,5,20,15,5,0,0,0,20,25,2021,2021-09-11,254,2021,36
2021-09-11,Missouri,1755,0,365,1390,1300,90,0,0,0,20.798,6.475,2021,2021-09-11,254,2021,36
2021-09-11,Montana,622,0,176,446,446,0,0,0,0,28.296,0,2021,2021-09-11,254,2021,36
2021-09-11,Nebraska,25,0,2,23,23,0,0,0,0,8,0,2021,2021-09-11,254,2021,36
2021-09-11,Nevada,865,0,815,50,50,0,0,0,0,94.22,0,2021,2021-09-11,254,2021,36
2021-09-11,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,New Jersey,2562,0,440,2122,2005,117,0,0,0,17.174,5.514,2021,2021-09-11,254,2021,36
2021-09-11,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,New York,822,0,499,323,320,3,0,0,0,60.706,0.929,2021,2021-09-11,254,2021,36
2021-09-11,North Carolina,629,0,168,461,461,0,0,0,0,26.709,0,2021,2021-09-11,254,2021,36
2021-09-11,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Ohio,172,0,65,107,107,0,0,0,0,37.791,0,2021,2021-09-11,254,2021,36
2021-09-11,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Oregon,464,0,116,348,337,10,1,0,0,25,2.874,2021,2021-09-11,254,2021,36
2021-09-11,Pennsylvania,2726,0,170,2556,2554,1,1,0,0,6.236,0.039,2021,2021-09-11,254,2021,36
2021-09-11,Rhode Island,624,0,33,591,591,0,0,0,0,5.288,0,2021,2021-09-11,254,2021,36
2021-09-11,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,South Dakota,110,0,17,93,93,0,0,0,0,15.455,0,2021,2021-09-11,254,2021,36
2021-09-11,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Texas,22979,0,319,22660,22660,0,0,0,0,1.388,0,2021,2021-09-11,254,2021,36
2021-09-11,Utah,86,0,27,59,59,0,0,0,0,31.395,0,2021,2021-09-11,254,2021,36
2021-09-11,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Washington,451,0,74,377,377,0,0,0,0,16.408,0,2021,2021-09-11,254,2021,36
2021-09-11,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-11,254,2021,36
2021-09-11,Wisconsin,158,0,30,128,128,0,0,0,0,18.987,0,2021,2021-09-11,254,2021,36
2021-09-11,Wyoming,157,0,74,83,81,2,0,0,0,47.134,2.41,2021,2021-09-11,254,2021,36
2021-09-11,Total,63354,0,10150,53204,52760,441,2,0,1,16.021,0.829,2021,2021-09-11,254,2021,36
2021-09-04,Alabama,752,0,94,658,526,132,0,0,0,12.5,20.061,2021,2021-09-04,247,2021,35
2021-09-04,Alaska,19,0,4,15,15,0,0,0,0,21.053,0,2021,2021-09-04,247,2021,35
2021-09-04,Arizona,64651,0,35937,28714,28478,236,0,0,0,55.586,0.822,2021,2021-09-04,247,2021,35
2021-09-04,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,California,14431,0,4713,9718,9710,8,0,0,0,32.659,0.082,2021,2021-09-04,247,2021,35
2021-09-04,Colorado,244,0,23,221,221,0,0,0,0,9.426,0,2021,2021-09-04,247,2021,35
2021-09-04,Connecticut,95,0,26,69,69,0,0,0,0,27.368,0,2021,2021-09-04,247,2021,35
2021-09-04,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Florida,949,0,269,680,680,0,0,0,0,28.346,0,2021,2021-09-04,247,2021,35
2021-09-04,Georgia,542,0,194,348,348,0,0,0,0,35.793,0,2021,2021-09-04,247,2021,35
2021-09-04,Hawaii,23,0,6,17,17,0,0,0,0,26.087,0,2021,2021-09-04,247,2021,35
2021-09-04,Idaho,312,0,79,233,233,0,0,0,0,25.321,0,2021,2021-09-04,247,2021,35
2021-09-04,Illinois,16694,0,2929,13765,13727,36,2,0,0,17.545,0.262,2021,2021-09-04,247,2021,35
2021-09-04,Indiana,3528,0,311,3217,3176,40,1,0,0,8.815,1.243,2021,2021-09-04,247,2021,35
2021-09-04,Iowa,401,0,85,316,307,9,0,0,0,21.197,2.848,2021,2021-09-04,247,2021,35
2021-09-04,Kansas,81,0,17,64,52,12,0,0,0,20.988,18.75,2021,2021-09-04,247,2021,35
2021-09-04,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Louisiana,54,0,6,48,48,0,0,0,0,11.111,0,2021,2021-09-04,247,2021,35
2021-09-04,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Maryland,60,0,5,55,55,0,0,0,0,8.333,0,2021,2021-09-04,247,2021,35
2021-09-04,Massachusetts,107,0,38,69,69,0,0,0,0,35.514,0,2021,2021-09-04,247,2021,35
2021-09-04,Michigan,8,0,0,8,8,0,0,0,0,0,0,2021,2021-09-04,247,2021,35
2021-09-04,Minnesota,164,0,32,132,132,0,0,0,0,19.512,0,2021,2021-09-04,247,2021,35
2021-09-04,Mississippi,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Missouri,3773,0,614,3159,2980,179,0,0,0,16.274,5.666,2021,2021-09-04,247,2021,35
2021-09-04,Montana,749,0,299,450,450,0,0,0,0,39.92,0,2021,2021-09-04,247,2021,35
2021-09-04,Nebraska,29,0,2,27,25,2,0,0,0,6.897,7.407,2021,2021-09-04,247,2021,35
2021-09-04,Nevada,120,0,42,78,78,0,0,0,0,35,0,2021,2021-09-04,247,2021,35
2021-09-04,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,New Jersey,2945,0,529,2416,2315,100,1,0,0,17.963,4.139,2021,2021-09-04,247,2021,35
2021-09-04,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,New York,649,0,325,324,324,0,0,0,0,50.077,0,2021,2021-09-04,247,2021,35
2021-09-04,North Carolina,1427,0,360,1067,1066,0,1,0,0,25.228,0,2021,2021-09-04,247,2021,35
2021-09-04,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Ohio,284,0,136,148,148,0,0,0,0,47.887,0,2021,2021-09-04,247,2021,35
2021-09-04,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Oregon,907,0,163,744,685,59,0,0,0,17.971,7.93,2021,2021-09-04,247,2021,35
2021-09-04,Pennsylvania,5637,0,348,5289,5288,0,1,0,0,6.173,0,2021,2021-09-04,247,2021,35
2021-09-04,Rhode Island,782,0,37,745,745,0,0,0,0,4.731,0,2021,2021-09-04,247,2021,35
2021-09-04,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,South Dakota,133,0,23,110,110,0,0,0,0,17.293,0,2021,2021-09-04,247,2021,35
2021-09-04,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Texas,12699,0,210,12489,12489,0,0,0,0,1.654,0,2021,2021-09-04,247,2021,35
2021-09-04,Utah,114,0,37,77,77,0,0,0,0,32.456,0,2021,2021-09-04,247,2021,35
2021-09-04,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Washington,538,0,91,447,447,0,0,0,0,16.914,0,2021,2021-09-04,247,2021,35
2021-09-04,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-09-04,247,2021,35
2021-09-04,Wisconsin,152,0,27,125,125,0,0,0,0,17.763,0,2021,2021-09-04,247,2021,35
2021-09-04,Wyoming,147,0,48,99,99,0,0,0,0,32.653,0,2021,2021-09-04,247,2021,35
2021-09-04,Total,134200,0,48059,86141,85322,813,6,0,0,35.811,0.944,2021,2021-09-04,247,2021,35
2021-08-28,Alabama,638,0,72,566,492,74,0,0,0,11.285,13.074,2021,2021-08-28,240,2021,34
2021-08-28,Alaska,50,0,12,38,29,9,0,0,0,24,23.684,2021,2021-08-28,240,2021,34
2021-08-28,Arizona,75933,0,42073,33860,33545,314,0,0,1,55.408,0.927,2021,2021-08-28,240,2021,34
2021-08-28,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2021,2021-08-28,240,2021,34
